,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
8,Brakel,Maison,,895000,notariale,15,400,0,0,0,,,0,,,220,2,0,new,,,https://www.zimmo.be/fr/brakel-9660/a-vendre/maison/JX80R/
9,De Klinge,Maison,,149000,notariale,3,90,0,0,0,,,0,,,,3,0,,,861,https://www.zimmo.be/fr/de%20klinge-9170/a-vendre/maison/JX8MR/
0,Ninove,Maison,Maison bourgeoise,495000.0,notariale,8,252,0,0,0,,,0,,,880,,0,,,650,https://www.zimmo.be/fr/ninove-9400/a-vendre/maison/JW2WE/
1,Zottegem,Bien professionnel,Bien commercial,539000.0,notariale,8,445,0,0,0,True,24,1,50,310,360,2,0,new,,189,https://www.zimmo.be/fr/zottegem-9620/a-vendre/bien-professionnel/JVRZH/
2,Nieuwerkerken,Maison,,329000.0,notariale,7,220,0,0,0,,,1,,,579,2,0,,,323,https://www.zimmo.be/fr/nieuwerkerken-9320/a-vendre/maison/JW2LR/
3,Zottegem,Bien professionnel,Bien commercial,539000.0,notariale,8,445,0,0,0,True,24,1,50,310,360,2,0,new,,189,https://www.zimmo.be/fr/zottegem-9620/a-vendre/bien-professionnel/JVRZH/
4,Nieuwerkerken,Maison,,329000.0,notariale,7,220,0,0,0,,,1,,,579,2,0,,,323,https://www.zimmo.be/fr/nieuwerkerken-9320/a-vendre/maison/JW2LR/
5,,Maison,Villa,,notariale,8,,0,0,0,,,1,,,604,4,0,old,2021,,https://www.zimmo.be/fr/middelburg-9992/a-vendre/maison/JW2LP/
6,Hofstade,Maison,,510116.0,notariale,8,,0,0,0,,,0,,,652,4,0,,,,https://www.zimmo.be/fr/hofstade-9308/a-vendre/maison/JW2LG/
7,Dendermonde,Maison,,299000.0,notariale,6,170,0,0,0,,,1,,,193,2,0,new,,,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/maison/JW2KZ/
8,Gent,Appartement,,675000.0,notariale,6,,0,0,0,,,0,,,180,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JW2KI/
9,Dendermonde,Maison,,380000.0,notariale,7,225,0,0,0,,,0,,,206,,0,,,418,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/maison/JW2JX/
0,Sint-Lievens-Houtem,Terrain,Terrain à bâtir,475000,notariale,0,,0,0,0,,,0,,,531,,0,,,,https://www.zimmo.be/fr/sint-lievens-houtem-9520/a-vendre/terrain/JVQOX/
1,Sint-Lievens-Houtem,Maison,,475000,notariale,4,250,0,0,0,,,0,,,531,4,0,,,,https://www.zimmo.be/fr/sint-lievens-houtem-9520/a-vendre/maison/JVT6Z/
2,Zomergem,Maison,,290000,notariale,7,160,0,0,0,,,1,90,60,150,,0,old,2021,,https://www.zimmo.be/fr/zomergem-9930/a-vendre/maison/JVSAM/
3,Wachtebeke,Appartement,Duplex,380000,notariale,4,88,0,0,0,,,1,,,307,,0,new,,107,https://www.zimmo.be/fr/wachtebeke-9185/a-vendre/appartement/JVT1V/
4,Kruibeke,Bien professionnel,Bien commercial,194000,notariale,0,,0,0,0,,,0,,,,2,0,,,265,https://www.zimmo.be/fr/kruibeke-9150/a-vendre/bien-professionnel/JVSSW/
5,Beveren-Waas,Appartement,,655714,notariale,5,,0,0,0,True,35,1,,,463,3,0,new,,312,https://www.zimmo.be/fr/beveren-waas-9120/a-vendre/appartement/JVSFC/
6,Kruibeke,Maison,,290000,notariale,7,175,0,0,0,True,25,1,,,387,2,0,old,1988,204,https://www.zimmo.be/fr/kruibeke-9150/a-vendre/maison/JVSER/
7,Zottegem,Maison,,342955,notariale,3,,0,0,0,,,0,,,827,,0,,,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/maison/JVSAA/
8,Erembodegem,Appartement,,180000,notariale,5,112,0,0,0,True,8,1,113,47,160,3,0,,,300,https://www.zimmo.be/fr/erembodegem-9320/a-vendre/appartement/JVSA3/
9,Renaix,Maison,,125000,notariale,5,101,0,0,0,,,0,,,50,2,0,old,1918,539,https://www.zimmo.be/fr/renaix-9600/a-vendre/maison/JVS1L/
0,Gent,Bien professionnel,Bureaux,225000,notariale,0,,0,0,0,,,0,,,,,0,,1991,,https://www.zimmo.be/fr/gent-9000/a-vendre/bien-professionnel/JXYSV/
1,,Projet,,175480,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/gent-9000/a-vendre/projet-immobilier/1004619/
2,Berlare,Maison,Fermette,625000,notariale,7,235,0,0,0,,,0,,,,3,0,,,191,https://www.zimmo.be/fr/berlare-9290/a-vendre/maison/JXYMK/
3,Melle,Maison,,595000,notariale,4,217,0,0,0,,,1,,,,2,0,,1953,125,https://www.zimmo.be/fr/melle-9090/a-vendre/maison/JXYNU/
4,Sint-Niklaas,Maison,,396000,notariale,6,170,0,0,0,,,1,,,,3,0,,,,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/maison/JXYLO/
5,Eeklo,Maison,,465000,notariale,8,277,0,0,0,,,1,,,,3,0,,1976,116,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JXYLK/
6,Mariakerke,Maison,,269000,notariale,4,,0,0,0,,,0,,,,2,0,,1931,368,https://www.zimmo.be/fr/mariakerke-9030/a-vendre/maison/JXYIS/
7,Zingem,Maison,Villa,619000,notariale,7,240,0,0,0,,,1,,,,4,0,,1983,155,https://www.zimmo.be/fr/zingem-9750/a-vendre/maison/JXYIP/
8,Gavere,Maison,,435000,notariale,4,155,0,0,0,,,1,,,,,0,,2008,145,https://www.zimmo.be/fr/gavere-9890/a-vendre/maison/JXYIN/
9,Evergem,Maison,,309000,notariale,2,120,0,0,0,,,1,,,,3,0,,,274,https://www.zimmo.be/fr/evergem-9940/a-vendre/maison/JXYKL/
0,Evergem,Appartement,,248000,notariale,4,96,0,0,0,,,0,,,,2,0,old,2004,190,https://www.zimmo.be/fr/evergem-9940/a-vendre/appartement/JR6RH/
1,Kluisbergen,Terrain,Terrain à bâtir,91461,notariale,7,,0,0,0,,,1,,,533,4,0,old,2019,,https://www.zimmo.be/fr/kluisbergen-9690/a-vendre/terrain/JQX2V/
2,Kluisbergen,Terrain,Terrain à bâtir,91461,notariale,7,,0,0,0,,,1,,,506,4,0,old,2019,,https://www.zimmo.be/fr/kluisbergen-9690/a-vendre/terrain/JQX2X/
3,Kluisbergen,Terrain,Terrain à bâtir,91461,notariale,7,,0,0,0,,,1,,,469,4,0,old,2019,,https://www.zimmo.be/fr/kluisbergen-9690/a-vendre/terrain/JQX2S/
4,Overmere,Appartement,,243000,notariale,4,102,0,0,0,,,0,,,,2,0,old,1995,395,https://www.zimmo.be/fr/overmere-9290/a-vendre/appartement/JR5CO/
5,Renaix,Terrain,Terrain à bâtir,80000,notariale,0,,0,0,0,,,1,,,630,3,0,,,,https://www.zimmo.be/fr/renaix-9600/a-vendre/terrain/JR4MO/
6,Deinze,Garage,Garage en sous-sol,12500,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/deinze-9800/a-vendre/garage/JR2F1/
7,Lokeren,Garage,Garage en sous-sol,10000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/garage/JR2F0/
8,Eeklo,Maison,,484273,notariale,0,164,0,0,0,,,0,,,597,3,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JR3M4/
9,Onkerzele,Maison,,417839,notariale,0,164,0,0,0,,,0,,,600,3,0,,,,https://www.zimmo.be/fr/onkerzele-9500/a-vendre/maison/JR3M9/
0,Wortegem-Petegem,Maison,,540000,notariale,10,95,0,0,0,,,1,55,666,721,3,0,old,2021,,https://www.zimmo.be/fr/wortegem-petegem-9790/a-vendre/maison/JX51U/
1,Wortegem-Petegem,Maison,,540000,notariale,10,95,0,0,0,,,1,55,666,721,3,0,old,2021,,https://www.zimmo.be/fr/wortegem-petegem-9790/a-vendre/maison/JX51T/
2,Lokeren,Bien professionnel,Bâtiment d’entreprise,1103420,notariale,0,641,0,0,0,,,0,641,0,641,,0,old,2022,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/bien-professionnel/JXEBX/
3,Lokeren,Bien professionnel,Bureaux,934500,notariale,0,605,0,0,0,,,0,605,0,605,,0,old,2022,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/bien-professionnel/JXEBW/
4,Buggenhout,Appartement,,229000,notariale,5,,0,0,0,,,0,,,93,,0,old,1998,227,https://www.zimmo.be/fr/buggenhout-9255/a-vendre/appartement/JXEB0/
5,Zele,Bien professionnel,Bien commercial,489000,notariale,5,,0,0,0,,,0,,,359,3,0,new,,284,https://www.zimmo.be/fr/zele-9240/a-vendre/bien-professionnel/JXEAU/
6,Zele,Maison,,489000,notariale,5,,0,0,0,,,0,,,359,3,0,new,,284,https://www.zimmo.be/fr/zele-9240/a-vendre/maison/JXEAT/
7,Wichelen,Maison,,169000,notariale,4,,0,0,0,,,1,,,760,4,0,,,160,https://www.zimmo.be/fr/wichelen-9260/a-vendre/maison/JXEAV/
8,Baasrode,Bien professionnel,Immeuble d’appartements,500000,notariale,8,,0,0,0,True,5,0,,,327,,0,,,374,https://www.zimmo.be/fr/baasrode-9200/a-vendre/bien-professionnel/JXEAL/
9,Gent,Appartement,,589000,notariale,3,176,0,0,0,True,17,0,,,176,,0,new,1969,129,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JXE91/
0,Lokeren,Appartement,,179000,notariale,4,61,0,0,0,True,6,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/appartement/JWX4B/
1,Lokeren,Appartement,Penthouse,449000,notariale,5,156,0,0,0,True,28,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/appartement/JWX4D/
2,Lokeren,Appartement,,279000,notariale,5,106,0,0,0,True,10,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/appartement/JWX4F/
3,Lokeren,Appartement,Penthouse,309000,notariale,5,115,0,0,0,True,15,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/appartement/JWX4C/
4,Lokeren,Appartement,,299000,notariale,4,102,0,0,0,True,15,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/appartement/JWX45/
5,Lokeren,Appartement,,529000,notariale,5,175,0,0,0,True,16,0,,,,,0,old,2021,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/appartement/JWX42/
6,Lokeren,Appartement,Penthouse,615000,notariale,4,207,0,0,0,True,40,0,,,,,0,old,2021,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/appartement/JWX43/
7,Zele,Maison,,220000,notariale,3,125,0,0,0,,,1,,,116,2,0,,,291,https://www.zimmo.be/fr/zele-9240/a-vendre/maison/JWX3T/
8,Schendelbeke,Appartement,,185000,notariale,3,100,0,0,0,,,0,175,0,175,,0,old,1990,237,https://www.zimmo.be/fr/schendelbeke-9506/a-vendre/appartement/JWX1T/
9,Schendelbeke,Appartement,,478500,notariale,9,189,0,0,0,,,0,175,0,175,,0,old,1990,336,https://www.zimmo.be/fr/schendelbeke-9506/a-vendre/appartement/JWX1U/
0,Melle,Appartement,,415000,notariale,4,115,0,0,0,True,38,0,,,134,2,0,old,2021,,https://www.zimmo.be/fr/melle-9090/a-vendre/appartement/JR5YH/
1,Hamme,Garage,,105000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/hamme-9220/a-vendre/garage/JVM39/
2,Ninove,Maison,Usage mixte,309000,notariale,5,120,0,0,0,True,12,0,102,0,102,2,0,old,1995,201,https://www.zimmo.be/fr/ninove-9400/a-vendre/maison/JVM34/
3,Knesselare,Appartement,,234500,notariale,4,,0,0,0,,,1,,,,,0,old,2021,,https://www.zimmo.be/fr/knesselare-9910/a-vendre/appartement/JVM2C/
4,Aalter,Appartement,,225000,notariale,3,63,0,0,0,,,0,,,,,0,old,2016,,https://www.zimmo.be/fr/aalter-9910/a-vendre/appartement/JVM2D/
5,Wichelen,Maison,,360000,notariale,7,265,0,0,0,,,0,,,229,2,0,,,252,https://www.zimmo.be/fr/wichelen-9260/a-vendre/maison/JVLZJ/
6,Wichelen,Maison,Usage mixte,360000,notariale,7,265,0,0,0,,,0,,,229,2,0,,,252,https://www.zimmo.be/fr/wichelen-9260/a-vendre/maison/JVLZK/
7,Wondelgem,Appartement,,179000,notariale,4,,0,0,0,,,0,,,,,0,old,1964,682,https://www.zimmo.be/fr/wondelgem-9032/a-vendre/appartement/JVLZC/
8,Zele,Appartement,Duplex,358750,notariale,5,152,0,0,0,True,45,0,,,,,0,old,2016,115,https://www.zimmo.be/fr/zele-9240/a-vendre/appartement/JVLXW/
9,Sint-Niklaas,Appartement,,325000,notariale,4,140,0,0,0,True,25,1,,,140,,0,old,2003,119,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/appartement/JVLLT/
0,Drongen,Bien professionnel,Bien commercial,209000,notariale,4,115,0,0,0,True,20,0,,,,,0,,,428,https://www.zimmo.be/fr/drongen-9031/a-vendre/bien-professionnel/JXW4B/
1,Melle,Maison,,285000,agence,12,,0,0,0,,,0,,,,3,0,,,321,https://www.zimmo.be/fr/melle-9090/a-vendre/maison/JXW3F/
2,Maldegem,Maison,,395000,notariale,6,280,0,0,0,,,1,,,,4,0,,1979,395,https://www.zimmo.be/fr/maldegem-9991/a-vendre/maison/JXW5Q/
3,Sint-Laureins,Maison,,215000,notariale,2,,0,0,0,,,1,,,,3,0,,1900,871,https://www.zimmo.be/fr/sint-laureins-9980/a-vendre/maison/JXW2P/
4,Watervliet,Maison,,215000,notariale,2,,0,0,0,,,1,,,,3,0,,1900,871,https://www.zimmo.be/fr/watervliet-9988/a-vendre/maison/JXW2Q/
5,Deinze,Appartement,,189000,notariale,3,70,0,0,0,,,1,,,,2,0,,2012,,https://www.zimmo.be/fr/deinze-9800/a-vendre/appartement/JXVYQ/
6,Kieldrecht,Maison,,129000,notariale,2,112,0,0,0,True,15,1,,,,3,0,,,782,https://www.zimmo.be/fr/kieldrecht-9130/a-vendre/maison/JXVYO/
7,Denderhoutem,Appartement,App. rez-de-chaussée,189000,notariale,4,78,0,0,0,,,1,,,,2,0,,,217,https://www.zimmo.be/fr/denderhoutem-9450/a-vendre/appartement/JXW25/
8,Kruibeke,Bien professionnel,Entrepôt,367200,notariale,0,408,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/kruibeke-9150/a-vendre/bien-professionnel/JXW0I/
9,Gent,Bien professionnel,,1350000,notariale,9,450,0,0,0,,,0,,,,2,0,,1850,431,https://www.zimmo.be/fr/gent-9000/a-vendre/bien-professionnel/JXW01/
0,Moerbeke-Waas,Maison,,418000,notariale,6,170,0,0,0,,,1,,,820,4,0,old,1997,295,https://www.zimmo.be/fr/moerbeke-waas-9180/a-vendre/maison/JX0XQ/
1,Lede,Maison,,597140,notariale,5,198,0,0,0,,,0,,,016,3,0,,,,https://www.zimmo.be/fr/lede-9340/a-vendre/maison/JX0V8/
2,Brakel,Maison,,416438,notariale,7,143,0,0,0,,,0,,,398,3,0,,,,https://www.zimmo.be/fr/brakel-9660/a-vendre/maison/JX0VC/
3,Zottegem,Maison,,512854,notariale,6,190,0,0,0,,,1,,,732,3,0,,,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/maison/JX0V9/
4,Sint-Lievens-Houtem,Maison,,490334,notariale,6,190,0,0,0,,,1,,,169,3,0,,,,https://www.zimmo.be/fr/sint-lievens-houtem-9520/a-vendre/maison/JX0V1/
5,Sint-Lievens-Houtem,Maison,,613235,notariale,7,215,0,0,0,,,0,,,068,4,0,,,,https://www.zimmo.be/fr/sint-lievens-houtem-9520/a-vendre/maison/JX0V6/
6,Wetteren,Maison,,472738,notariale,6,143,0,0,0,,,0,,,505,3,0,,,,https://www.zimmo.be/fr/wetteren-9230/a-vendre/maison/JX0V4/
7,Wichelen,Maison,,546297,notariale,6,162,0,0,0,,,0,,,845,4,0,,,,https://www.zimmo.be/fr/wichelen-9260/a-vendre/maison/JX0V7/
8,Lovendegem,Maison,,657906,notariale,6,200,0,0,0,,,0,,,955,4,0,,,,https://www.zimmo.be/fr/lovendegem-9920/a-vendre/maison/JX0UQ/
9,Oosterzele,Maison,,496659,notariale,5,194,0,0,0,,,1,,,607,3,0,,,,https://www.zimmo.be/fr/oosterzele-9860/a-vendre/maison/JX0UP/
0,Sint-Lievens-Houtem,Maison,Maison unifamiliale,575000,notariale,10,,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/sint-lievens-houtem-9520/a-vendre/maison/JY49V/
1,Wetteren,Maison,Maison unifamiliale,199000,notariale,4,134,0,0,0,,,1,,,,2,0,,,405,https://www.zimmo.be/fr/wetteren-9230/a-vendre/maison/JY49U/
2,Bambrugge,Maison,Maison unifamiliale,295000,notariale,8,215,0,0,0,,,1,,,,3,0,,,406,https://www.zimmo.be/fr/bambrugge-9420/a-vendre/maison/JY49S/
3,Wetteren,Appartement,,175000,notariale,2,112,0,0,0,,,0,,,,2,0,,1977,129,https://www.zimmo.be/fr/wetteren-9230/a-vendre/appartement/JY49R/
4,Geraardsbergen,Appartement,,210000,notariale,4,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/geraardsbergen-9500/a-vendre/appartement/JY49P/
5,Sint-Lievens-Esse,Terrain,Terrain à bâtir,149000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/sint-lievens-esse-9550/a-vendre/terrain/JY49O/
6,Outer,Maison,Maison unifamiliale,209000,notariale,6,,0,0,0,,,0,,,,,0,,,595,https://www.zimmo.be/fr/outer-9406/a-vendre/maison/JY49N/
7,Aalst,Appartement,,199000,notariale,4,49,0,0,0,,,0,,,,,0,,,220,https://www.zimmo.be/fr/aalst-9300/a-vendre/appartement/JY49L/
8,Sint-Lievens-Houtem,Maison,Maison unifamiliale,175000,notariale,7,153,0,0,0,,,1,,,,2,0,,,581,https://www.zimmo.be/fr/sint-lievens-houtem-9520/a-vendre/maison/JY49J/
9,Wetteren,Maison,Maison deux facades,195000,notariale,5,130,0,0,0,,,0,,,,2,0,,,272,https://www.zimmo.be/fr/wetteren-9230/a-vendre/maison/JY49I/
0,Gent,Bien professionnel,Bâtiment commercial,298000.0,notariale,0,120,0,0,0,,,0,,,,2,0,old,1986,,https://www.zimmo.be/fr/gent-9000/a-vendre/bien-professionnel/JX5DJ/
1,Kerksken,Maison,,255000.0,notariale,4,128,0,0,0,,,1,125,129,254,2,0,old,1949,315,https://www.zimmo.be/fr/kerksken-9451/a-vendre/maison/JX5D0/
2,Kieldrecht,Appartement,,259000.0,notariale,2,,0,0,0,,,0,,,,,0,,1995,195,https://www.zimmo.be/fr/kieldrecht-9130/a-vendre/appartement/JX5CO/
3,Herzele,Appartement,,195000.0,notariale,3,108,0,0,0,,,1,,,453,,0,,,105,https://www.zimmo.be/fr/herzele-9550/a-vendre/appartement/JX59X/
4,Gent,Maison,,965000.0,notariale,5,291,0,0,0,,,0,,,,2,0,new,1780,221,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JX59A/
5,Erembodegem,Maison,Maison unifamiliale,254000.0,notariale,5,120,0,0,0,,,0,,,860,3,0,old,2021,,https://www.zimmo.be/fr/erembodegem-9320/a-vendre/maison/JX58D/
6,,Maison,,,notariale,0,,0,0,0,,,0,,,,,0,new,,443,https://www.zimmo.be/fr/kruishoutem-9770/a-vendre/maison/JX57W/
7,,Bien professionnel,Immeuble d’appartements,,notariale,0,,0,0,0,,,0,,,844,3,0,new,1978,160,https://www.zimmo.be/fr/kerksken-9451/a-vendre/bien-professionnel/JX55R/
8,Renaix,Maison,,159000.0,notariale,6,,0,0,0,,,0,,,160,3,0,old,1918,920,https://www.zimmo.be/fr/renaix-9600/a-vendre/maison/JX54F/
9,Aalter,Maison,,1095000.0,notariale,9,590,0,0,0,,,1,,,916,4,0,,,373,https://www.zimmo.be/fr/aalter-9880/a-vendre/maison/JX54A/
0,Iddergem,Terrain,Terrain à bâtir,270000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/iddergem-9472/a-vendre/terrain/JUZDM/
1,Renaix,Maison,,155000,notariale,4,100,0,0,0,,,1,75,,,2,0,,,844,https://www.zimmo.be/fr/renaix-9600/a-vendre/maison/JUPB8/
2,Brakel,Maison,,525000,notariale,7,50,0,0,0,,,1,50,235,285,4,0,new,1977,478,https://www.zimmo.be/fr/brakel-9660/a-vendre/maison/JUQ6A/
3,Evergem,Maison,,589000,notariale,8,,0,0,0,,,0,,,835,2,0,old,1953,253,https://www.zimmo.be/fr/evergem-9940/a-vendre/maison/JUZBF/
4,Evergem,Appartement,,283560,notariale,5,93,0,0,0,,,0,,,103,2,0,old,2020,,https://www.zimmo.be/fr/evergem-9940/a-vendre/appartement/JLYDM/
5,Evergem,Appartement,,249843,notariale,4,81,0,0,0,,,0,,,91,2,0,old,2020,,https://www.zimmo.be/fr/evergem-9940/a-vendre/appartement/JLYDQ/
6,Evergem,Appartement,,257570,notariale,4,86,0,0,0,,,0,,,95,2,0,old,2020,,https://www.zimmo.be/fr/evergem-9940/a-vendre/appartement/JLYDK/
7,Evergem,Appartement,,278000,notariale,5,93,0,0,0,,,0,,,103,2,0,old,2020,,https://www.zimmo.be/fr/evergem-9940/a-vendre/appartement/JLYDJ/
8,Evergem,Appartement,,287850,notariale,5,101,0,0,0,,,0,,,112,2,0,old,2020,,https://www.zimmo.be/fr/evergem-9940/a-vendre/appartement/JLYDG/
9,Evergem,Appartement,,262721,notariale,4,86,0,0,0,,,0,,,95,2,0,old,2020,,https://www.zimmo.be/fr/evergem-9940/a-vendre/appartement/JLYDN/
0,Wortegem-Petegem,Maison,Maison jumelée,313000,notariale,5,,0,0,0,,,1,,,384,,0,,,,https://www.zimmo.be/fr/wortegem-petegem-9790/a-vendre/maison/JWMJ4/
1,Renaix,Maison,,125000,notariale,3,115,0,0,0,,,1,,,117,2,0,,,418,https://www.zimmo.be/fr/renaix-9600/a-vendre/maison/JWZJX/
2,Renaix,Appartement,,295000,notariale,4,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/renaix-9600/a-vendre/appartement/JWZJY/
3,Sint-Niklaas,Maison,,269000,notariale,4,103,0,0,0,True,50,0,,,409,2,0,old,1939,383,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/maison/JWZI5/
4,Sint-Laureins,Maison,,275000,notariale,3,,0,0,0,,,1,,,540,,0,,,104,https://www.zimmo.be/fr/sint-laureins-9980/a-vendre/maison/JWZJZ/
5,Sint-Niklaas,Maison,Maison deux facades,130000,notariale,2,,0,0,0,,,0,,,84,2,0,old,1937,346,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/maison/JWZHU/
6,Ophasselt,Terrain,Terrain à bâtir,147500,notariale,0,,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/ophasselt-9500/a-vendre/terrain/JWZHG/
7,Haaltert,Maison,,222000,notariale,5,185,0,0,0,True,27,0,,,152,2,0,new,1960,752,https://www.zimmo.be/fr/haaltert-9450/a-vendre/maison/JWZGP/
8,Mere,Terrain,Zone de projet,335000,notariale,0,,0,0,0,,,0,,,759,,0,,,,https://www.zimmo.be/fr/mere-9420/a-vendre/terrain/JWZDJ/
9,Aalst,Appartement,,675000,notariale,18,480,0,0,0,,,0,189,0,189,,0,old,1990,239,https://www.zimmo.be/fr/aalst-9320/a-vendre/appartement/JWZC5/
0,Moerbeke,Maison,,364142,notariale,3,130,0,0,0,,,0,,,285,3,0,,,,https://www.zimmo.be/fr/moerbeke-9500/a-vendre/maison/JVDV1/
1,Idegem,Maison,,383847,notariale,3,130,0,0,0,,,0,,,525,3,0,,,,https://www.zimmo.be/fr/idegem-9506/a-vendre/maison/JVDV4/
2,Denderhoutem,Maison,,520109,notariale,3,202,0,0,0,,,0,,,593,3,0,,,,https://www.zimmo.be/fr/denderhoutem-9450/a-vendre/maison/JVDV8/
3,Zwalm,Maison,,441595,notariale,7,176,0,0,0,,,0,,,807,3,0,,,,https://www.zimmo.be/fr/zwalm-9630/a-vendre/maison/JVDVD/
4,Grimminge,Maison,,425589,notariale,1,189,0,0,0,,,0,,,495,3,0,,,,https://www.zimmo.be/fr/grimminge-9506/a-vendre/maison/JVDV0/
5,Wieze,Maison,,494838,notariale,4,189,0,0,0,,,0,,,700,3,0,,,,https://www.zimmo.be/fr/wieze-9280/a-vendre/maison/JVDV9/
6,Ninove,Maison,,488249,notariale,3,215,0,0,0,,,0,,,622,4,0,,,,https://www.zimmo.be/fr/ninove-9400/a-vendre/maison/JVDV6/
7,Erpe-Mere,Maison,,414892,notariale,4,165,0,0,0,,,0,,,352,3,0,,,,https://www.zimmo.be/fr/erpe-mere-9420/a-vendre/maison/JVDV5/
8,Lokeren,Appartement,,289000,notariale,1,80,0,0,0,,,0,,,,,0,old,2014,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/appartement/JVDSW/
9,Dendermonde,Bien professionnel,Bureaux,2350000,notariale,0,,0,0,0,,,0,125,,,,0,old,1989,,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/bien-professionnel/JVDSH/
0,Zulte,Maison,Maison unifamiliale,275000.0,notariale,6,07,0,0,0,,,1,,,442,,0,,,995,https://www.zimmo.be/fr/zulte-9870/a-vendre/maison/JWYE5/
1,Melden,Maison,,259369.0,notariale,4,,0,0,0,,,0,,,333,3,0,old,2021,,https://www.zimmo.be/fr/melden-9700/a-vendre/maison/JWYDT/
2,Melden,Maison,,304975.0,notariale,4,,0,0,0,,,0,,,360,3,0,old,2021,,https://www.zimmo.be/fr/melden-9700/a-vendre/maison/JWYDO/
3,Zottegem,Maison,,299000.0,notariale,3,240,0,0,0,,,0,,,250,,0,,,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/maison/JWYBU/
4,Zottegem,Appartement,Triplex,299000.0,notariale,3,240,0,0,0,,,0,,,250,,0,,,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/appartement/JWYBV/
5,Eeklo,Appartement,,235000.0,notariale,5,205,0,0,0,,,0,,,100,2,0,old,1945,305,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JWYBL/
6,Mere,Maison,,460000.0,notariale,4,194,0,0,0,,,0,,,,,0,old,2021,,https://www.zimmo.be/fr/mere-9420/a-vendre/maison/JWY9M/
7,,Maison,Villa,,notariale,10,586,0,0,0,,,0,,,561,,0,old,1960,397,https://www.zimmo.be/fr/zulte-9870/a-vendre/maison/JWY9J/
8,Mere,Appartement,Duplex,230000.0,notariale,3,97,0,0,0,True,5,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/mere-9420/a-vendre/appartement/JWY9G/
9,Machelen,Terrain,,175000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/machelen-9870/a-vendre/terrain/JWY8V/
0,Smeerebbe-Vloerzegem,Maison,Villa,475000.0,notariale,5,236,0,0,0,,,1,,,,4,0,,1984,434,https://www.zimmo.be/fr/smeerebbe-vloerzegem-9506/a-vendre/maison/JXRQO/
1,,Projet,,199000.0,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/evergem-9940/a-vendre/projet-immobilier/10044MN/
2,Smeerebbe-Vloerzegem,Maison,Villa,475000.0,notariale,5,236,0,0,0,,,1,,,,4,0,,1984,434,https://www.zimmo.be/fr/smeerebbe-vloerzegem-9506/a-vendre/maison/JXRQO/
