,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
0,Antwerpen,Bien professionnel,Bureaux,369000,notariale,0,123,0,0,0,,,0,,,77,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JLME7/
1,Antwerpen,Bien professionnel,Commerce,170000,notariale,0,68,0,0,0,,,0,,,45,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JLME1/
2,Antwerpen,Bien professionnel,Commerce,222500,notariale,0,89,0,0,0,,,0,,,60,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JLMDY/
3,Antwerpen,Bien professionnel,Commerce,267500,notariale,0,107,0,0,0,,,0,,,71,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JLME4/
4,Antwerpen,Bien professionnel,Commerce,170000,notariale,0,68,0,0,0,,,0,,,45,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JLME0/
5,Antwerpen,Bien professionnel,Rez-de-chaussée commercial,325000,notariale,0,270,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2100/a-vendre/bien-professionnel/JLKVU/
6,Antwerpen,Appartement,Penthouse,1150000,notariale,5,170,0,0,0,True,59,0,,,,,0,old,2017,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JLJQN/
7,Turnhout,Bien professionnel,Café,26000,notariale,3,53,0,0,0,True,25,0,152,-38,114,2,0,new,,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/bien-professionnel/JLJIK/
8,Mortsel,Bien professionnel,Rez-de-chaussée commercial,399000,notariale,0,,0,0,0,,,0,,,94,,0,old,2015,,https://www.zimmo.be/fr/mortsel-2640/a-vendre/bien-professionnel/JLJ8R/
9,Itegem,Terrain,Terrain à bâtir,185000,notariale,0,,0,0,0,,,1,,,816,4,0,,,,https://www.zimmo.be/fr/itegem-2222/a-vendre/terrain/JLHFZ/
0,Hoogstraten,Bien professionnel,Rez-de-chaussée commercial,425000,notariale,0,257,0,0,0,,,0,,,1,3,0,old,2019,,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/bien-professionnel/JX2SV/
1,Berlaar,Appartement,Duplex,219000,notariale,5,78,0,0,0,True,4,0,,,,3,0,old,2016,104,https://www.zimmo.be/fr/berlaar-2590/a-vendre/appartement/JX2T8/
2,Stabroek,Maison,Bel-étage,350000,notariale,5,276,0,0,0,,,0,,,194,2,0,old,1972,254,https://www.zimmo.be/fr/stabroek-2940/a-vendre/maison/JX2SL/
3,Balen,Appartement,,199000,notariale,4,106,0,0,0,True,18,0,,,,,0,old,2002,,https://www.zimmo.be/fr/balen-2490/a-vendre/appartement/JX2S0/
4,Beerzel,Appartement,,348900,notariale,4,,0,0,0,,,0,,,109,2,0,old,2021,,https://www.zimmo.be/fr/beerzel-2580/a-vendre/appartement/JX2R2/
5,Beerzel,Appartement,,325500,notariale,4,,0,0,0,,,0,,,109,2,0,old,2021,,https://www.zimmo.be/fr/beerzel-2580/a-vendre/appartement/JX2R0/
6,Beerzel,Appartement,,333000,notariale,4,,0,0,0,,,0,,,109,2,0,old,2021,,https://www.zimmo.be/fr/beerzel-2580/a-vendre/appartement/JX2R3/
7,Beerzel,Appartement,,325200,notariale,4,,0,0,0,,,0,,,109,2,0,old,2021,,https://www.zimmo.be/fr/beerzel-2580/a-vendre/appartement/JX2R1/
8,Laakdal,Maison,,353000,notariale,5,212,0,0,0,,,0,,,477,3,0,old,2021,,https://www.zimmo.be/fr/laakdal-2430/a-vendre/maison/JX2QH/
9,Laakdal,Maison,,392000,notariale,5,230,0,0,0,,,0,,,671,4,0,old,2021,,https://www.zimmo.be/fr/laakdal-2430/a-vendre/maison/JX2QG/
0,Turnhout,Appartement,,334000,notariale,3,125,0,0,0,True,12,0,,,,,0,old,2020,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNMA/
1,Oud-Turnhout,Terrain,Terrain à bâtir,399000,notariale,0,,0,0,0,,,1,,,248,4,0,,,,https://www.zimmo.be/fr/oud-turnhout-2360/a-vendre/terrain/JUNNR/
2,Geel,Garage,Place de stationnement,9500,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/geel-2440/a-vendre/garage/JUNQ1/
3,Turnhout,Appartement,Serviceflat,255000,notariale,1,85,0,0,0,,,0,,,,,0,old,2010,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNJS/
4,Turnhout,Appartement,,347500,notariale,3,125,0,0,0,True,12,0,,,,,0,old,2020,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNMD/
5,Turnhout,Appartement,,225000,notariale,2,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNJB/
6,Turnhout,Appartement,Serviceflat,345000,notariale,1,116,0,0,0,True,10,0,,,,,0,old,2010,112,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNJI/
7,Oud-Turnhout,Terrain,Terrain à bâtir,382945,notariale,0,,0,0,0,,,0,,,031,,0,,,,https://www.zimmo.be/fr/oud-turnhout-2360/a-vendre/terrain/JUNOD/
8,Turnhout,Appartement,Serviceflat,243000,notariale,1,77,0,0,0,True,10,0,,,,,0,old,2010,123,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNJL/
9,Turnhout,Appartement,Serviceflat,243000,notariale,1,77,0,0,0,True,10,0,,,,,0,old,2010,123,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JUNJL/
0,Antwerpen,Maison,Bel-étage,325000,notariale,7,76,0,0,0,,,1,,,,2,0,,1967,134,https://www.zimmo.be/fr/antwerpen-2020/a-vendre/maison/JXKDD/
1,Borsbeek,Bien professionnel,Bien commercial,224000,notariale,0,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/borsbeek-2150/a-vendre/bien-professionnel/JXK8T/
2,Mol,Maison,,262000,notariale,7,150,0,0,0,,,1,,,,2,0,,2021,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JXKBX/
3,Mol,Maison,,276500,notariale,7,155,0,0,0,,,1,,,,3,0,,2021,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JXKBY/
4,Antwerpen,Maison,,239000,notariale,4,100,0,0,0,,,0,,,,2,0,,,610,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/maison/JXKBA/
5,Merksem,Maison,,269000,notariale,3,80,0,0,0,True,17,1,,,,2,0,,,402,https://www.zimmo.be/fr/merksem-2170/a-vendre/maison/JXKBC/
6,Antwerpen,Appartement,,385000,notariale,5,126,0,0,0,True,40,0,,,,,0,,1963,212,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JXK72/
7,,Projet,,251250,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/itegem-2222/a-vendre/projet-immobilier/100410O/
8,,Projet,,395000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/projet-immobilier/10045AE/
9,,Projet,,475000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/herentals-2200/a-vendre/projet-immobilier/1004490/
0,Westmeerbeek,Terrain,Terrain à bâtir,99000,notariale,0,,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/westmeerbeek-2235/a-vendre/terrain/JWP9G/
1,Berlaar,Maison,Maison unifamiliale,350000,notariale,5,,0,0,0,,,0,,,,,0,old,1964,537,https://www.zimmo.be/fr/berlaar-2590/a-vendre/maison/JWP8I/
2,Antwerpen,Maison,,229000,notariale,4,,0,0,0,,,0,,,115,2,0,,,401,https://www.zimmo.be/fr/antwerpen-2020/a-vendre/maison/JWP8B/
3,Pulle,Maison,,359000,notariale,6,187,0,0,0,,,0,,,835,4,0,old,1955,951,https://www.zimmo.be/fr/pulle-2243/a-vendre/maison/JWP6S/
4,Wortel,Maison,Maison unifamiliale,940000,notariale,5,395,0,0,0,,,1,,,41,4,0,new,1905,179,https://www.zimmo.be/fr/wortel-2323/a-vendre/maison/JWP6M/
5,Hoboken,Appartement,Duplex,299000,notariale,1,,0,0,0,,,0,,,,,0,,,157,https://www.zimmo.be/fr/hoboken-2660/a-vendre/appartement/JWOXC/
6,Schoten,Appartement,,198000,notariale,3,82,0,0,0,,,0,,,,2,0,new,1968,179,https://www.zimmo.be/fr/schoten-2900/a-vendre/appartement/JWOV9/
7,Olmen,Maison,,229900,notariale,6,,0,0,0,,,1,,,026,,0,old,1971,564,https://www.zimmo.be/fr/olmen-2491/a-vendre/maison/JWOR9/
8,Geel,Appartement,,169000,notariale,3,80,0,0,0,,,0,,,,,0,old,1978,239,https://www.zimmo.be/fr/geel-2440/a-vendre/appartement/JWORC/
9,Mortsel,Maison,,525000,notariale,9,234,0,0,0,,,0,,,400,,0,new,1958,216,https://www.zimmo.be/fr/mortsel-2640/a-vendre/maison/JWOQR/
0,Zandhoven,Bien professionnel,Commerce,495000,notariale,1,272,0,0,0,,,0,301,544,845,4,0,old,1991,,https://www.zimmo.be/fr/zandhoven-2240/a-vendre/bien-professionnel/JUUWL/
1,Grobbendonk,Bien professionnel,Rez-de-chaussée commercial,178000,notariale,0,105,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/grobbendonk-2280/a-vendre/bien-professionnel/JUUWI/
2,Bornem,Appartement,Duplex,275000,notariale,3,74,0,0,0,True,24,0,74,,,2,0,old,2004,190,https://www.zimmo.be/fr/bornem-2880/a-vendre/appartement/JUUW0/
3,Mechelen,Bien professionnel,Bureaux,635000,notariale,8,400,0,0,0,True,45,0,,,,3,0,,,176,https://www.zimmo.be/fr/mechelen-2800/a-vendre/bien-professionnel/JUUUH/
4,Mechelen,Bien professionnel,,635000,notariale,8,400,0,0,0,True,45,0,,,,3,0,,,176,https://www.zimmo.be/fr/mechelen-2800/a-vendre/bien-professionnel/JUUUI/
5,Lier,Bien professionnel,Friterie,99000,notariale,2,,0,0,0,True,12,0,159,0,159,2,0,new,,,https://www.zimmo.be/fr/lier-2500/a-vendre/bien-professionnel/JUUFL/
6,Balen,Bien professionnel,Bâtiment commercial,188000,notariale,0,,0,0,0,,,0,,,120,,0,,,,https://www.zimmo.be/fr/balen-2490/a-vendre/bien-professionnel/JNQ3C/
7,Antwerpen,Appartement,,279000,notariale,2,70,0,0,0,,,0,,,,2,0,new,2017,141,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JUTY6/
8,Antwerpen,Appartement,,350000,notariale,3,81,0,0,0,,,0,,,,2,0,new,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JUTW4/
9,Wilrijk,Appartement,,230000,notariale,3,85,0,0,0,True,70,0,,,,3,0,,,249,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/appartement/JUTRT/
0,Kontich,Appartement,,197000,notariale,2,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/kontich-2550/a-vendre/appartement/JXJ4K/
1,Kontich,Appartement,,260000,notariale,3,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/kontich-2550/a-vendre/appartement/JXJ4L/
2,Lier,Maison,,409000,notariale,7,227,0,0,0,True,16,1,,,,2,0,,1979,393,https://www.zimmo.be/fr/lier-2500/a-vendre/maison/JXIVV/
3,Mechelen,Appartement,,329000,notariale,5,,0,0,0,,,0,,,,,0,old,1997,,https://www.zimmo.be/fr/mechelen-2800/a-vendre/appartement/JX8C7/
4,,Projet,,222000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2050/a-vendre/projet-immobilier/1004488/
5,Mol,Maison,,330000,notariale,6,217,0,0,0,,,1,,,,,0,,1962,368,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JXIVJ/
6,Heist-op-den-Berg,Bien professionnel,Bureaux,175000,notariale,0,94,0,0,0,,,0,,,,4,0,,2020,,https://www.zimmo.be/fr/heist-op-den-berg-2220/a-vendre/bien-professionnel/JXIVA/
7,Itegem,Maison,Maison exceptionnelle,235000,notariale,3,123,0,0,0,,,1,,,,4,0,,1931,,https://www.zimmo.be/fr/itegem-2222/a-vendre/maison/JXIV9/
8,Deurne,Maison,,395000,notariale,3,245,0,0,0,True,90,0,,,,2,0,,,304,https://www.zimmo.be/fr/deurne-2100/a-vendre/maison/JXIUN/
9,Deurne,Bien professionnel,Complexe spécial,395000,notariale,3,245,0,0,0,True,90,0,,,,2,0,,,304,https://www.zimmo.be/fr/deurne-2100/a-vendre/bien-professionnel/JXIUO/
0,Turnhout,Bien professionnel,Bien commercial avec habitation,375000.0,notariale,8,445,0,0,0,True,20,1,,,,2,0,,1958,466,https://www.zimmo.be/fr/turnhout-2300/a-vendre/bien-professionnel/JXY5Z/
1,Wilrijk,Appartement,,289000.0,notariale,2,,0,0,0,,,0,,,,,0,,1970,,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/appartement/JXY5T/
2,Antwerpen,Appartement,,595000.0,notariale,6,200,0,0,0,True,40,0,,,,2,0,,,220,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JXY1A/
3,Gierle,Appartement,Duplex,365000.0,notariale,7,150,0,0,0,True,20,0,,,,3,0,,,,https://www.zimmo.be/fr/gierle-2275/a-vendre/appartement/JXY14/
4,Berchem,Maison,Maison deux facades,349000.0,notariale,3,115,0,0,0,,,1,,,,2,0,,,311,https://www.zimmo.be/fr/berchem-2600/a-vendre/maison/JXY32/
5,,,,,,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/putte-2580/a-vendre/maison/JXY30/
6,Deurne,Appartement,,214000.0,notariale,3,93,0,0,0,True,4,0,,,,2,0,,,175,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JXY2S/
7,Ekeren,Appartement,,220000.0,notariale,3,78,0,0,0,,,0,,,,2,0,,,189,https://www.zimmo.be/fr/ekeren-2180/a-vendre/appartement/JXY2R/
8,Merksem,Appartement,,249000.0,notariale,1,,0,0,0,,,0,,,,,0,,,183,https://www.zimmo.be/fr/merksem-2170/a-vendre/appartement/JXY1L/
9,Deurne,Appartement,,135000.0,notariale,2,38,0,0,0,,,0,,,,2,0,,1935,331,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JXY1H/
0,Herselt,Appartement,,179000,notariale,1,40,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/herselt-2230/a-vendre/appartement/JTXRB/
1,Herselt,Appartement,,359000,notariale,3,41,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/herselt-2230/a-vendre/appartement/JTXRC/
2,Herselt,Appartement,,219000,notariale,1,11,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/herselt-2230/a-vendre/appartement/JTXRD/
3,Herselt,Appartement,,279000,notariale,2,37,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/herselt-2230/a-vendre/appartement/JTXRF/
4,Herselt,Appartement,,299000,notariale,2,97,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/herselt-2230/a-vendre/appartement/JTXRG/
5,Herselt,Appartement,,221000,notariale,1,82,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/herselt-2230/a-vendre/appartement/JTXRE/
6,Mol,Appartement,,215000,notariale,3,96,0,0,0,,,0,,,,4,0,old,2019,,https://www.zimmo.be/fr/mol-2400/a-vendre/appartement/JSMMU/
7,Turnhout,Appartement,,279000,notariale,4,137,0,0,0,,,0,,,,,0,,,206,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JTXJ8/
8,Turnhout,Appartement,,269000,notariale,4,137,0,0,0,,,0,,,,,0,,,122,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JTXJ9/
9,Beerse,Terrain,Terrain à bâtir,172000,notariale,0,,0,0,0,,,1,,,614,3,0,,,,https://www.zimmo.be/fr/beerse-2340/a-vendre/terrain/JTS6V/
0,Merksem,Terrain,Zone de projet,540000.0,notariale,0,,0,0,0,,,0,,,205,2,0,,,,https://www.zimmo.be/fr/merksem-2170/a-vendre/terrain/JVUVQ/
1,Olen,Maison,,349000.0,notariale,4,127,0,0,0,,,1,,,142,,0,old,1994,395,https://www.zimmo.be/fr/olen-2250/a-vendre/maison/JVUDG/
2,Puurs,Bien professionnel,Rez-de-chaussée commercial,154000.0,notariale,0,80,0,0,0,True,90,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/puurs-2870/a-vendre/bien-professionnel/JVU4T/
3,Herselt,Terrain,Terrain à bâtir,260000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/herselt-2230/a-vendre/terrain/JVU2W/
4,Ekeren,Maison,,395000.0,notariale,0,449,0,0,0,,,0,,,302,2,0,new,,332,https://www.zimmo.be/fr/ekeren-2180/a-vendre/maison/JVU0J/
5,Ekeren,Bien professionnel,Bien commercial,395000.0,notariale,0,449,0,0,0,,,0,,,302,2,0,new,,332,https://www.zimmo.be/fr/ekeren-2180/a-vendre/bien-professionnel/JVU0I/
6,Geel,Maison,Villa,590000.0,notariale,7,348,0,0,0,,,1,,,525,4,0,old,1976,368,https://www.zimmo.be/fr/geel-2440/a-vendre/maison/JVTZB/
7,Oud-Turnhout,Appartement,,270000.0,notariale,5,103,0,0,0,True,31,0,,,,,0,old,2020,,https://www.zimmo.be/fr/oud-turnhout-2360/a-vendre/appartement/JVTV2/
8,,Bien professionnel,Bâtiment commercial,,notariale,0,324,0,0,0,,,0,,,,3,0,old,2021,,https://www.zimmo.be/fr/puurs-2870/a-vendre/bien-professionnel/JVTTX/
9,Antwerpen,Maison,,695000.0,notariale,3,62,0,0,0,True,63,0,,,,2,0,new,2021,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/maison/JVTTQ/
0,,Projet,,192500,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/rumst-2840/a-vendre/projet-immobilier/10044ZP/
1,,Projet,,175000,notariale,0,,0,0,0,,,0,,,,,0,,2022,,https://www.zimmo.be/fr/arendonk-2370/a-vendre/projet-immobilier/100459B/
2,,Projet,,278500,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/wijnegem-2110/a-vendre/projet-immobilier/10045GG/
3,Wuustwezel,Terrain,Terrain à bâtir,200000,notariale,2,,0,0,0,,,0,,,,4,0,,,236,https://www.zimmo.be/fr/wuustwezel-2990/a-vendre/terrain/JXH0R/
4,Bonheiden,Maison,Villa,1345000,notariale,7,50,0,0,0,,,1,,,,4,0,,2021,,https://www.zimmo.be/fr/bonheiden-2820/a-vendre/maison/JXH4M/
5,Laakdal,Maison,,389000,notariale,5,77,0,0,0,,,1,,,,3,0,,2021,,https://www.zimmo.be/fr/laakdal-2430/a-vendre/maison/JXH1Y/
6,Bornem,Maison,Bungalow,449000,notariale,5,245,0,0,0,,,1,,,,4,0,,1985,622,https://www.zimmo.be/fr/bornem-2880/a-vendre/maison/JXH3Q/
7,Mechelen,Terrain,,175000,notariale,0,,0,0,0,,,0,,,,,0,,1961,,https://www.zimmo.be/fr/mechelen-2800/a-vendre/terrain/JXH09/
8,Hoboken,Maison,Maison exceptionnelle,169000,notariale,3,,0,0,0,,,0,,,,,0,,,267,https://www.zimmo.be/fr/hoboken-2660/a-vendre/maison/JXH02/
9,Wuustwezel,Maison,,421282,notariale,3,,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/wuustwezel-2990/a-vendre/maison/JXH35/
0,Mechelen,Appartement,,309000,notariale,4,126,0,0,0,True,9,0,,,,,0,,,138,https://www.zimmo.be/fr/mechelen-2800/a-vendre/appartement/JY400/
1,Herenthout,Maison,Maison unifamiliale,329000,notariale,4,50,0,0,0,True,90,1,,,,,0,,2022,,https://www.zimmo.be/fr/herenthout-2270/a-vendre/maison/JY3ZX/
2,Herenthout,Appartement,,199000,notariale,2,30,0,0,0,True,80,0,,,,,0,,2022,,https://www.zimmo.be/fr/herenthout-2270/a-vendre/appartement/JY3ZV/
3,Herenthout,Appartement,,274000,notariale,3,80,0,0,0,True,70,0,,,,,0,,2022,,https://www.zimmo.be/fr/herenthout-2270/a-vendre/appartement/JY3ZW/
4,Tongerlo,Maison,Chalet,59000,notariale,1,45,0,0,0,,,0,,,,4,0,,1969,222,https://www.zimmo.be/fr/tongerlo-2260/a-vendre/maison/JY3ZQ/
5,Herentals,Maison,Maison unifamiliale,349000,notariale,6,169,0,0,0,,,0,,,,4,0,,1963,530,https://www.zimmo.be/fr/herentals-2200/a-vendre/maison/JY3ZS/
6,Herentals,Appartement,,139000,notariale,2,,0,0,0,,,0,,,,3,0,,1963,715,https://www.zimmo.be/fr/herentals-2200/a-vendre/appartement/JY3ZL/
7,,Projet,,199000,notariale,0,,0,0,0,,,0,,,,,0,,2022,,https://www.zimmo.be/fr/herenthout-2270/a-vendre/projet-immobilier/100463F/
8,Hoboken,Appartement,,179000,notariale,3,,0,0,0,,,0,,,,,0,,,141,https://www.zimmo.be/fr/hoboken-2660/a-vendre/appartement/JY3XF/
9,Borgerhout,Maison,,285000,notariale,8,,0,0,0,,,0,,,,,0,,,275,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/maison/JY3YV/
0,Laakdal,Maison,Maison unifamiliale,299900,notariale,5,128,0,0,0,,,0,,,,3,0,,2019,,https://www.zimmo.be/fr/laakdal-2430/a-vendre/maison/JY232/
1,Turnhout,Appartement,,158000,notariale,4,75,0,0,0,,,0,,,,2,0,,1965,142,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JY22T/
2,Brecht,Maison,,599000,notariale,7,217,0,0,0,,,1,,,,4,0,,1987,271,https://www.zimmo.be/fr/brecht-2960/a-vendre/maison/JY228/
3,Schilde,Terrain,,169000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/schilde-2970/a-vendre/terrain/JY22C/
4,Retie,Appartement,Serviceflat,245000,notariale,3,90,0,0,0,True,30,0,,,,,0,,2018,123,https://www.zimmo.be/fr/retie-2470/a-vendre/appartement/JY22A/
5,Berendrecht,Maison,,289000,notariale,4,110,0,0,0,True,25,1,,,,,0,,,,https://www.zimmo.be/fr/berendrecht-2040/a-vendre/maison/JY21A/
6,Duffel,Maison,,155000,notariale,3,84,0,0,0,,,1,,,,2,0,,1931,688,https://www.zimmo.be/fr/duffel-2570/a-vendre/maison/JY21Q/
7,Balen,Maison,,315000,notariale,4,80,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/balen-2490/a-vendre/maison/JY21J/
8,Antwerpen,Appartement,,595000,notariale,6,120,0,0,0,,,0,,,,,0,,2016,,https://www.zimmo.be/fr/antwerpen-2050/a-vendre/appartement/JY215/
9,Mechelen,Maison,Maison unifamiliale,298000,notariale,5,110,0,0,0,True,20,1,,,,2,0,,,204,https://www.zimmo.be/fr/mechelen-2800/a-vendre/maison/JY213/
0,Merksem,Maison,,329000,notariale,4,125,0,0,0,True,30,1,,,143,2,0,new,,146,https://www.zimmo.be/fr/merksem-2170/a-vendre/maison/JWWU6/
1,Merksem,Maison,,339000,notariale,4,125,0,0,0,True,29,1,,,140,2,0,new,,151,https://www.zimmo.be/fr/merksem-2170/a-vendre/maison/JWWU7/
2,Merksem,Maison,,339000,notariale,4,125,0,0,0,True,30,1,,,144,2,0,new,,156,https://www.zimmo.be/fr/merksem-2170/a-vendre/maison/JWWU8/
3,Schoten,Appartement,Attique,325000,notariale,8,200,0,0,0,True,40,0,,,008,4,0,new,1985,362,https://www.zimmo.be/fr/schoten-2900/a-vendre/appartement/JWWTE/
4,Wilrijk,Appartement,Attique,229000,notariale,4,100,0,0,0,,,0,,,,2,0,old,1968,565,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/appartement/JWWRY/
5,Schoten,Bien professionnel,Entrepôt sans bureau,575000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/schoten-2900/a-vendre/bien-professionnel/JWWRS/
6,Hulshout,Maison,,350000,notariale,5,140,0,0,0,,,1,,,147,4,0,new,1964,381,https://www.zimmo.be/fr/hulshout-2235/a-vendre/maison/JWWR0/
7,Antwerpen,Kot-Colocation,,125000,notariale,3,18,0,1,0,True,15,1,,,,2,0,old,2012,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/kot-colocation/JWV0F/
8,Lier,Maison,Maison exceptionnelle,1075000,notariale,5,216,0,0,1,True,90,1,,,498,,0,new,1959,125,https://www.zimmo.be/fr/lier-2500/a-vendre/maison/JWWQQ/
9,Lier,Appartement,App. rez-de-chaussée,247000,notariale,3,05,0,0,0,True,06,0,,,,2,0,old,2020,,https://www.zimmo.be/fr/lier-2500/a-vendre/appartement/JWWQ7/
0,Dessel,Maison,Usage mixte,395000,notariale,1,150,0,0,0,,,0,,,357,2,0,new,1954,193,https://www.zimmo.be/fr/dessel-2480/a-vendre/maison/JXF92/
1,Wommelgem,Terrain,,375000,notariale,0,,0,0,0,,,0,,,895,2,0,,,103,https://www.zimmo.be/fr/wommelgem-2160/a-vendre/terrain/JXF8X/
2,Bonheiden,Maison,,229000,notariale,4,19,0,0,0,,,1,,,129,3,0,,,635,https://www.zimmo.be/fr/bonheiden-2820/a-vendre/maison/JX9SI/
3,Bornem,Maison,,440000,notariale,6,140,0,0,0,,,1,140,13,153,3,0,old,2021,,https://www.zimmo.be/fr/bornem-2880/a-vendre/maison/JXF8U/
4,Bornem,Maison,,450000,notariale,6,140,0,0,0,,,1,140,65,205,3,0,old,2021,,https://www.zimmo.be/fr/bornem-2880/a-vendre/maison/JXF8V/
5,Hemiksem,Maison,,360000,notariale,7,191,0,0,0,,,1,,,,2,0,old,1953,276,https://www.zimmo.be/fr/hemiksem-2620/a-vendre/maison/JXF9A/
6,Sint-Job-in-'t-Goor,Maison,,439000,notariale,4,135,0,0,0,True,27,1,,,722,4,0,new,1990,285,https://www.zimmo.be/fr/sint-job-in-%27t-goor-2960/a-vendre/maison/JXF7X/
7,Mechelen,Maison,,249000,notariale,3,150,0,0,0,,,1,,,245,3,0,,,388,https://www.zimmo.be/fr/mechelen-2800/a-vendre/maison/JXF7V/
8,Willebroek,Bien professionnel,Bâtiment d’entreprise,497000,notariale,0,,0,0,0,,,0,,,335,3,0,,,,https://www.zimmo.be/fr/willebroek-2830/a-vendre/bien-professionnel/JXF7L/
9,Geel,Maison,Maison unifamiliale,415000,notariale,5,,0,0,0,,,1,91,207,298,3,0,old,2021,,https://www.zimmo.be/fr/geel-2440/a-vendre/maison/JXF7C/
0,Hoboken,Maison,,199000,notariale,3,80,0,0,0,,,0,54,0,54,2,0,old,2011,190,https://www.zimmo.be/fr/hoboken-2660/a-vendre/maison/JWS5Y/
1,Turnhout,Appartement,,230000,agence,4,87,0,0,0,,,0,,,544,,0,old,2001,104,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JWS42/
2,Willebroek,Appartement,,239000,notariale,3,,0,0,0,,,0,,,,,0,,,171,https://www.zimmo.be/fr/willebroek-2830/a-vendre/appartement/JWNDQ/
3,Tisselt,Terrain,Terrain à bâtir,175000,notariale,0,,0,0,0,,,0,,,400,,0,,,,https://www.zimmo.be/fr/tisselt-2830/a-vendre/terrain/JWS2W/
4,Vosselaar,Maison,Villa,849000,notariale,7,468,0,0,0,,,1,290,547,837,4,0,old,1991,203,https://www.zimmo.be/fr/vosselaar-2350/a-vendre/maison/JWS20/
